Period,Temp,WindSpeed,Rain,Visibility,weekday,month
C,N,N,N,N,D,D
FREE,FREE,FREE,FREE,FREE,FREE,FREE
PM,72.96666667,9.263157895,0,10,2,10
AM,64.775,0.6,0,9.975,3,10
EarlyMorning,66.51428571,4.648351648,0,9.978021978,3,10
Evening,71.6,9.569230769,0,9.969230769,3,10
Midday,65.2,0.564102564,0,7.884615385,3,10
PM,72.33333333,6.051282051,0,9.820512821,3,10
AM,63.96666667,1.717948718,0,9.564102564,4,10
EarlyMorning,65.075,6.119565217,0,9.956521739,4,10
Evening,69.24,9.4,0,10,4,10
Midday,65.5,2.705128205,0,7.58974359,4,10
PM,70.775,5.125,0,9.675,4,10
AM,66,4.58974359,0,10,5,10
EarlyMorning,65.68571429,4.835164835,0,10,5,10
Evening,71.8,9.734375,0,10,5,10
Midday,66.63333333,3.064102564,0,10,5,10
PM,74.63333333,3.315789474,0,10,5,10
AM,62.63333333,0.461538462,0,10,6,10
EarlyMorning,69.17142857,3.659340659,0,9.956043956,6,10
Evening,83.24,8.46875,0,10,6,10
Midday,66.31666667,2.91025641,0,10,6,10
PM,86.66666667,7.131578947,0,10,6,10
AM,63.7,5,0,10,7,10
EarlyMorning,73.8,5.571428571,0,9.967032967,7,10
Evening,74.42,10.98461538,0,10,7,10
Midday,66,1.435897436,0,9.897435897,7,10
PM,76.33333333,7.384615385,0,6.974358974,7,10
AM,62.33333333,0.153846154,0,10,1,10
EarlyMorning,65.97142857,3.428571429,0,9.89010989,1,10
Evening,70.62,10.26153846,0,10,1,10
Midday,62.36666667,1.08974359,0,9.769230769,1,10
PM,71.7,6.641025641,0,9.948717949,1,10
AM,64,3,0,9.897435897,2,10
EarlyMorning,64.67142857,4.428571429,0,9.989010989,2,10
Evening,69.38,11.49230769,0,10,2,10
Midday,65.38571429,3.202531646,0,9.810126582,2,10
PM,71.4,6.461538462,0,9.846153846,2,10
AM,62,1.41025641,0,10,3,10
EarlyMorning,64.98571429,7.087912088,0,10,3,10
Evening,71.98,11.36923077,0,10,3,10
Midday,63.55,2.935897436,0,7.423076923,3,10
PM,72.66666667,6.846153846,0,7.58974359,3,10
AM,63.33333333,2.384615385,0,9.717948718,4,10
EarlyMorning,67.42857143,4.065934066,0,10,4,10
Evening,73.22,11.33846154,0,10,4,10
Midday,67.66666667,2.358974359,0,9.935897436,4,10
PM,85.63333333,3.736842105,0,9.923076923,4,10
AM,64.725,1.7,0,9.825,5,10
EarlyMorning,68.28571429,4.857142857,0,10,5,10
Evening,70.82,12.01538462,0,9.876923077,5,10
Midday,65.7,4.759036145,0,8.084337349,5,10
PM,72.5,4.4,0,9,5,10
AM,62.575,6.375,0,10,6,10
EarlyMorning,66.25714286,6.989010989,0,9.967032967,6,10
Evening,71.6,11.93846154,0,10,6,10
Midday,63.73333333,5.423076923,0,9.91025641,6,10
PM,73.3,5.763157895,0,10,6,10
AM,60.03333333,5.051282051,0,10,7,10
EarlyMorning,66.55714286,3.362637363,0,9.934065934,7,10
Evening,71.64,9.046153846,0,10,7,10
Midday,63.7,4.688311688,0,10,7,10
PM,73,5.692307692,0,10,7,10
AM,61.36666667,2.41025641,0,9.564102564,1,10
EarlyMorning,65.92857143,3.142857143,0,10,1,10
Evening,78.02,8.769230769,0,9.923076923,1,10
Midday,62.4375,4.0875,0,7.625,1,10
PM,78.4,5.282051282,0,10,1,10
AM,71.06666667,4,0,10,2,10
EarlyMorning,76.41428571,4.681318681,0,10,2,10
Evening,83.04,10.41538462,0,10,2,10
Midday,72.35,2.782051282,0,9.961538462,2,10
PM,88.55,3.35,0,9.875,2,10
AM,69.4,2.282051282,0,10,3,10
EarlyMorning,73.12857143,4.112359551,0,10,3,10
Evening,82.74,10.70769231,0,10,3,10
Midday,74.71666667,1.897435897,0,10,3,10
PM,92.63333333,3,0,10,3,10
AM,67.33333333,1.641025641,0,10,4,10
EarlyMorning,73.14285714,3.076923077,0,9.978021978,4,10
Evening,79.36,8.796875,0,10,4,10
Midday,70.15,4.153846154,0,10,4,10
PM,87.03333333,4.769230769,0,10,4,10
AM,66.96666667,1.538461538,0,10,5,10
EarlyMorning,72.81428571,3.120879121,0,10,5,10
Evening,89.54,8.4,0,10,5,10
Midday,71.8,0.679487179,0,10,5,10
PM,92.73333333,3.230769231,0,10,5,10
AM,73,1.820512821,0,10,6,10
EarlyMorning,83.71428571,3.626373626,0,9.923076923,6,10
Evening,88.02,8.923076923,0,10,6,10
Midday,74.31666667,0.91025641,0,9.935897436,6,10
PM,92.3,4.384615385,0,10,6,10
AM,68.3,3.641025641,0,10,7,10
EarlyMorning,74.41428571,6.274725275,0,10,7,10
Evening,80.38,9.276923077,0,10,7,10
Midday,70.81666667,4.602564103,0,9.923076923,7,10
PM,84.66666667,4.894736842,0,10,7,10
AM,65.93333333,6.256410256,0,10,1,10
EarlyMorning,69.04285714,5.252747253,0,10,1,10
Evening,69.4,9.369230769,0,9.984615385,1,10
Midday,66.48333333,7.41025641,0,10,1,10
PM,69.775,10.275,0,10,1,10
AM,61.06666667,3.820512821,0,10,2,10
EarlyMorning,64.11428571,3.450549451,0,10,2,10
Evening,71.6,8.107692308,0,9.723076923,2,10
Midday,61.7,3.392405063,0,9.632911392,2,10
PM,72.66666667,3.717948718,0,9.974358974,2,10
AM,55.96666667,3.641025641,0,10,3,10
EarlyMorning,65.14285714,5.615384615,0,9.978021978,3,10
Evening,67.82,10.15384615,0,10,3,10
Midday,58.8,3.628205128,0,9.974358974,3,10
PM,69.775,5.5,0,10,3,10
AM,60.4,2,0,10,4,10
EarlyMorning,62.5,2.967032967,0,9.956043956,4,10
Evening,74.18,8.953125,0,10,4,10
Midday,59.4,2.810126582,0,10,4,10
PM,73.63333333,8.179487179,0,10,4,10
AM,56.66666667,6.230769231,0,10,5,10
EarlyMorning,64.02857143,7.146067416,0,9.966292135,5,10
Evening,77.02,5.890625,0,10,5,10
Midday,58.98333333,7.08974359,0,10,5,10
PM,74,7.051282051,0,10,5,10
AM,59,6.58974359,0,10,6,11
EarlyMorning,65.27142857,5.417582418,0,10,6,11
Evening,72.04,10.53125,0,10,6,11
Midday,61.8,4.769230769,0,10,6,11
PM,78.03333333,3.820512821,0,10,6,11
AM,57.96666667,1.615384615,0,9.871794872,7,11
EarlyMorning,63.57142857,4,0,9.967032967,7,11
Evening,71.82,9.692307692,0,10,7,11
Midday,57.98333333,1.948717949,0,9.730769231,7,11
PM,76.36666667,2.923076923,3.33E-05,9.871794872,7,11
AM,57.3,2.153846154,0,9.58974359,1,11
EarlyMorning,63.97142857,3.274725275,0,9.945054945,1,11
Evening,71,9.261538462,0,9.215384615,1,11
Midday,58.68333333,1.269230769,0,9.743589744,1,11
PM,74.26666667,3.897435897,0,9.512820513,1,11
AM,57.54,0.525,0,0.90625,2,11
EarlyMorning,63.3,3.817204301,0,8.752688172,2,11
Evening,69.42,10.06153846,0,10,2,11
Midday,58.55714286,0.240506329,0,5.603164557,2,11
PM,73.33333333,5.282051282,0,9.923076923,2,11
AM,59,0.205128205,0,4.769230769,3,11
EarlyMorning,62.85,4.684782609,0,9.532608696,3,11
Evening,69.46,9.353846154,0,10,3,11
Midday,60.28181818,2,0,0.936708861,3,11
PM,67.5,7.575,0,6.825,3,11
AM,60.4,0.358974359,0,7.358974359,4,11
EarlyMorning,64.15,4.989130435,0,9.826086957,4,11
Evening,64.96,8.969230769,0,9.292307692,4,11
Midday,59.88333333,0.939759036,0,1.429759036,4,11
PM,65.36,5.43902439,0,3.731707317,4,11
AM,60.24,3.975609756,0,3.37804878,5,11
EarlyMorning,61.58888889,4,0,7.387096774,5,11
Evening,65.98,9.676923077,0,5.338461538,5,11
Midday,61.61428571,2.115384615,0,2.16025641,5,11
PM,67.63333333,5.564102564,0,3.384615385,5,11
AM,59.66666667,1.076923077,0,4.961538462,6,11
EarlyMorning,63.7,4.989010989,0,6.945054945,6,11
Evening,73.12,8.353846154,0,9.523076923,6,11
Midday,61.25,1.3625,0,3,6,11
PM,73.3,6.820512821,0,7.384615385,6,11
AM,65.93333333,1.58974359,0,10,7,11
EarlyMorning,69.32857143,3.032967033,0,9.978021978,7,11
Evening,76.4,9.753846154,0,10,7,11
Midday,67.98333333,2.576923077,0,10,7,11
PM,85.63333333,4.256410256,0,10,7,11
AM,61,4.179487179,0,9.538461538,1,11
EarlyMorning,66.98571429,5.285714286,0,10,1,11
Evening,68.84,9.169230769,0,9.323076923,1,11
Midday,60.83571429,4.80952381,0,2.276785714,1,11
PM,67.82,4.65,0,5.536585366,1,11
AM,63,2,0,5.307692308,2,11
EarlyMorning,63.2375,4,0,6.891304348,2,11
Evening,65.93333333,8.318181818,0,8.848484848,2,11
Midday,63.08571429,1.936708861,0,4.582278481,2,11
PM,66.5,4.85,0,6.5,2,11
AM,62.325,3.625,0,6.4,3,11
EarlyMorning,62.91,5.382978723,0,8.531914894,3,11
Evening,66.4,9.153846154,0,7.030769231,3,11
Midday,61.45,2.875,0,2.3125,3,11
PM,65.96,4.225,0,3.484375,3,11
AM,61.73333333,1.2,0,5.466666667,4,11
EarlyMorning,62.6125,8.578125,0,9.59375,4,11
Evening,64.63333333,10.39393939,0,6.939393939,4,11
Midday,61.18571429,1.151898734,0,2.708860759,4,11
PM,65.25,4.575,0,3.7375,4,11
AM,60,1.15,0,9.35,5,11
EarlyMorning,61.34444444,5.494623656,0,10,5,11
Evening,65.62,10.43076923,0,9.615384615,5,11
Midday,59.82727273,1.938271605,0,5.24691358,5,11
PM,65.2,3.25,0,4.6,5,11
AM,58.63333333,3.769230769,0,10,6,11
EarlyMorning,63.58571429,6.846153846,0,10,6,11
Evening,65.96,10.26153846,0,9.784615385,6,11
Midday,60.51428571,2.360465116,0,4.75,6,11
PM,65.45,2.5,0,7.125,6,11
AM,58.63333333,1,0,8.794871795,7,11
EarlyMorning,62.45714286,3.395604396,0,9.901098901,7,11
Evening,68.44,8.969230769,0,10,7,11
Midday,58.3,2.512820513,0,5.942307692,7,11
PM,69.7,5.564102564,0,6.820512821,7,11
AM,59.96666667,1.41025641,0,6.871794872,1,11
EarlyMorning,64.38571429,3.032967033,0,9.505494505,1,11
Evening,83,7.171875,0,10,1,11
Midday,63.5,1.038461538,0,9.794871795,1,11
PM,88.36666667,2.846153846,0,10,1,11
AM,69.3,3.487179487,0,10,2,11
EarlyMorning,77.28571429,2.934065934,0,9.978021978,2,11
Evening,83.42,7.861538462,0,10,2,11
Midday,70.81666667,3.141025641,0,10,2,11
PM,87.66666667,5.153846154,0,10,2,11
AM,65.96666667,3.897435897,0,10,3,11
EarlyMorning,69.74285714,5.384615385,0,9.978021978,3,11
Evening,70.02,7.138461538,0,10,3,11
Midday,66.16666667,1.551282051,0,10,3,11
PM,74.75,6.236842105,0,9.526315789,3,11
AM,61.275,13.7,0,10,4,11
EarlyMorning,63.81666667,7.177083333,8.58E-04,9.78125,4,11
Evening,56.88,9.285714286,0.16857619,8.221428571,4,11
Midday,60.29166667,16.6746988,5.83E-05,9.469879518,4,11
PM,55.92,9.390243902,0.04668,8.475609756,4,11
AM,54.96666667,4.871794872,0.008333333,9.897435897,5,11
EarlyMorning,56.05714286,5.318681319,0.0062625,10,5,11
Evening,62.74,5.769230769,0,10,5,11
Midday,56.16666667,3.474358974,0,10,5,11
PM,63.96666667,5.58974359,0,9.807692308,5,11
AM,57.18,3.829268293,0,10,6,11
EarlyMorning,60.77142857,3.516483516,0,9.978021978,6,11
Evening,66.42,7.661538462,0,10,6,11
Midday,57.78333333,4.333333333,0,10,6,11
PM,67.63333333,3.973684211,0,10,6,11
AM,61.03333333,2.923076923,0,10,7,11
EarlyMorning,63.28571429,5.945054945,0,10,7,11
Evening,70.58,8,0,9.969230769,7,11
Midday,59.46666667,1.243589744,0,10,7,11
PM,71.36666667,2.179487179,0,10,7,11
AM,58.33333333,1.128205128,0,10,1,11
EarlyMorning,63.14285714,4.527472527,0,10,1,11
Evening,71.16,8.769230769,0,9.984615385,1,11
Midday,59.16666667,3.282051282,0,10,1,11
PM,74,3.153846154,0,10,1,11
AM,54.63333333,3.333333333,0,10,2,11
EarlyMorning,62.42857143,6.461538462,0,10,2,11
Evening,66.18,8.738461538,0,10,2,11
Midday,55.18333333,3.371794872,0,10,2,11
PM,66.3,6.105263158,0,10,2,11
AM,60.4,5,0,9.435897436,3,11
EarlyMorning,62.74285714,7.835164835,0,10,3,11
Evening,64.94,7.692307692,0,10,3,11
Midday,58.66666667,5.974358974,0,9.692307692,3,11
PM,64.96666667,3.025641026,0,10,3,11
AM,57.6,4.256410256,3.33E-05,10,4,11
EarlyMorning,60.77142857,7.527472527,0,10,4,11
Evening,57.52857143,10.47761194,0.022696154,7.913793103,4,11
Midday,57.2,8.185185185,0.012033333,8.694805195,4,11
PM,54.83333333,12.475,0.020543243,3.4,4,11
AM,50,6.487179487,0.01302,10,5,11
EarlyMorning,53.14285714,6.087912088,0.0300125,10,5,11
Evening,51.65,10.92424242,0.015,9.462962963,5,11
Midday,50.55,6.481927711,0.058421053,7.376811594,5,11
PM,51.55,8.214285714,0.068484615,5.413793103,5,11
AM,45.36666667,1.923076923,0,10,6,11
EarlyMorning,47.47272727,6.638297872,0.014643902,9.787234043,6,11
Evening,55.8,14.56060606,5.00E-05,9.954545455,6,11
Midday,45.21666667,3.192307692,0,9.925925926,6,11
PM,56,9.675675676,0,10,6,11
AM,48.66666667,4.256410256,0,10,7,11
EarlyMorning,53.75714286,5.252747253,0.006006667,9.89010989,7,11
Evening,59.04,6.015384615,4.00E-05,10,7,11
Midday,48.63333333,4.91025641,0,10,7,11
PM,57.96666667,7.384615385,0,10,7,11
AM,54.63333333,5.205128205,0,10,1,12
EarlyMorning,55.12857143,5.648351648,1.43E-05,10,1,12
Evening,62,2.738461538,2.00E-05,10,1,12
Midday,54,4.846153846,0,10,1,12
PM,61,4.512820513,0,10,1,12
AM,55.33333333,2.051282051,0,10,2,12
EarlyMorning,58.55714286,2.593406593,0,10,2,12
Evening,64.36,7.030769231,0,10,2,12
Midday,55.2,1.371794872,0,10,2,12
PM,64.96666667,3.025641026,0,10,2,12
AM,58.7,0.820512821,0,10,3,12
EarlyMorning,60.45714286,5.362637363,0,10,3,12
Evening,65,3.492307692,0,9.938461538,3,12
Midday,58.15,1.474358974,0,9.974358974,3,12
PM,64.93333333,1.897435897,0,10,3,12
AM,60.7,5.538461538,0.020952381,9,4,12
EarlyMorning,63.6,4.494505495,5.71E-05,9.901098901,4,12
Evening,62.62,6.030769231,0.009090909,8.138461538,4,12
Midday,56.75833333,8.536585366,0.077850769,5.286585366,4,12
PM,57.82727273,5.595744681,0.055163636,3.382978723,4,12
AM,57.5,2.025,0,9.075,5,12
EarlyMorning,60.45555556,4.548387097,0,10,5,12
Evening,64.4,6.646153846,0,10,5,12
Midday,56,2.820512821,0,6.807692308,5,12
PM,64.93333333,3.641025641,0,10,5,12
AM,59.36666667,3.153846154,0,10,6,12
EarlyMorning,61.34285714,3.065934066,0,9.989010989,6,12
Evening,62.82,5.584615385,0.015268421,9.646153846,6,12
Midday,59.15,4.337662338,0,10,6,12
PM,65.26666667,5.051282051,0,9.948717949,6,12
AM,61.36666667,4,3.33E-05,9.641025641,7,12
EarlyMorning,61.78571429,3.582417582,0.005407692,9.747252747,7,12
Evening,63.8,5.584615385,2.00E-05,10,7,12
Midday,62.25,4.269230769,1.67E-05,10,7,12
PM,66.23333333,3.948717949,0,10,7,12
AM,61.88,1.658536585,8.00E-05,9.219512195,1,12
EarlyMorning,62.87142857,2.582417582,1.43E-05,10,1,12
Evening,62.51111111,11.17647059,0.016965217,8.150735294,1,12
Midday,62.2,2.151898734,0.005721429,9.632911392,1,12
PM,63.5,7.3,0,10,1,12
AM,56.3,2.58974359,0,9.846153846,2,12
EarlyMorning,60.04285714,10.54945055,0,10,2,12
Evening,65.32,7.892307692,0,10,2,12
Midday,53.97142857,1.734177215,0,9.810126582,2,12
PM,62.36666667,2.897435897,0,9.615384615,2,12
AM,55.425,3.8,0,10,3,12
EarlyMorning,60.01428571,4.611111111,0,10,3,12
Evening,63.98,6.169230769,0,10,3,12
Midday,55.15,4.397435897,0,10,3,12
PM,62.96666667,2.948717949,0,10,3,12
AM,53.36666667,1.435897436,0,9.743589744,4,12
EarlyMorning,59.5,4.25,0,9.989130435,4,12
Evening,62.8,7.492307692,0,10,4,12
Midday,53.23333333,1.628205128,0,10,4,12
PM,63.36666667,3.051282051,0,10,4,12
AM,56.93333333,2.461538462,0,10,5,12
EarlyMorning,59.6,4.32967033,0,10,5,12
Evening,66.02,6.061538462,0,9.830769231,5,12
Midday,56.63333333,2.153846154,0,9.961538462,5,12
PM,66.33333333,4.128205128,0,8.871794872,5,12
AM,57.45,1.35,0,6.75,6,12
EarlyMorning,62.04285714,2.659340659,0,8.538461538,6,12
Evening,62.85,7.893939394,0,6.333333333,6,12
Midday,54.83333333,2.180722892,0,3.746987952,6,12
PM,63.03333333,3.076923077,0,4.692307692,6,12
AM,61,2.820512821,0,4.794871795,7,12
EarlyMorning,61.15714286,3.120879121,0,6.923076923,7,12
Evening,63.02,10.03076923,0,9,7,12
Midday,60.55,4.461538462,0,2.903846154,7,12
PM,63.775,3.25,0,4.4875,7,12
AM,58.26666667,5.564102564,0,10,1,12
EarlyMorning,60.8,4.956043956,0,10,1,12
Evening,63.74,16.87692308,0,10,1,12
Midday,56.78333333,8.333333333,0,10,1,12
PM,62.66666667,14.53846154,0,10,1,12
AM,51.33333333,3.114285714,0,10,2,12
EarlyMorning,56.5,7.333333333,0,10,2,12
Evening,65.62,9.046153846,0,10,2,12
Midday,51.48333333,3.424242424,0,10,2,12
PM,64.33333333,3.128205128,0,10,2,12
AM,52.7,3.153846154,0,10,3,12
EarlyMorning,59.48571429,4.230769231,0,9.978021978,3,12
Evening,68.62,6.921875,0,10,3,12
Midday,51.98333333,5.688311688,0,10,3,12
PM,64.7,6.179487179,0,10,3,12
AM,53.03333333,2.736842105,0,10,4,12
EarlyMorning,59.28571429,6.318681319,0,10,4,12
Evening,63.2,7.661538462,0,10,4,12
Midday,51.68333333,1.653846154,0,10,4,12
PM,59,2.435897436,0,10,4,12
AM,49.26666667,1.538461538,0,10,5,12
EarlyMorning,55.98571429,6.10989011,0,10,5,12
Evening,62.8,6.830769231,0,10,5,12
Midday,49.8,3.051282051,0,10,5,12
PM,62,3.820512821,0,10,5,12
AM,54.03333333,3.076923077,0,10,6,12
EarlyMorning,58.71428571,2.318681319,0,10,6,12
Evening,72.22,5.492307692,0,10,6,12
Midday,57.13333333,4.333333333,0,10,6,12
PM,70.63333333,4.025641026,0,10,6,12
AM,60.03333333,3.743589744,0,10,7,12
EarlyMorning,64.98571429,5.659340659,0,10,7,12
Evening,72.38,4.615384615,0,10,7,12
Midday,58.66666667,4.051282051,0,10,7,12
PM,68,3.351351351,0,10,7,12
AM,56.63333333,2.512820513,0,10,1,12
EarlyMorning,63.98571429,3.208791209,0,10,1,12
Evening,65.8,9.246153846,0,10,1,12
Midday,55.48333333,6.423076923,0,10,1,12
PM,65,9.256410256,0,10,1,12
AM,53.06666667,14.6097561,0.0995,5.12195122,2,12
EarlyMorning,57.95,10.67741935,0.127966667,6.341397849,2,12
Evening,59,8.984615385,4.00E-05,10,2,12
Midday,53.4,14.3875,0.032075472,8.1,2,12
PM,56.63333333,6.948717949,3.33E-05,10,2,12
AM,53,2.666666667,0,10,3,12
EarlyMorning,54.32,4.861702128,0,10,3,12
Evening,58.16,11.41538462,2.00E-05,10,3,12
Midday,52.83333333,0.782051282,0,10,3,12
PM,59.275,7.475,0,10,3,12
AM,52.06666667,3.076923077,0,9.717948718,4,12
EarlyMorning,55.7,5.417582418,0,10,4,12
Evening,57.36,7.692307692,0,9.969230769,4,12
Midday,49.63333333,3.846153846,0,9.807692308,4,12
PM,57,4.205128205,0,10,4,12
AM,51.5,9.65,0.074473684,3.95,5,12
EarlyMorning,54.07,10.86956522,0.15102449,6.913043478,5,12
Evening,56.34,4.322580645,0,10,5,12
Midday,47.41666667,10.64102564,5.00E-05,9.615384615,5,12
PM,52.73333333,8.051282051,0,10,5,12
AM,51.7,4.538461538,0,10,6,12
EarlyMorning,52.72857143,4.461538462,0,10,6,12
Evening,59.84,5.953125,0,10,6,12
Midday,47.83333333,3.153846154,0,10,6,12
PM,59,3.58974359,0,10,6,12
AM,49.26666667,3.58974359,0,10,7,12
EarlyMorning,56.3,4.692307692,0,10,7,12
Evening,60.86,5.246153846,0,10,7,12
Midday,48.96666667,4.41025641,0,10,7,12
PM,59,4.58974359,0,10,7,12
AM,52.36666667,4.153846154,0,10,1,12
EarlyMorning,55.71428571,3.153846154,0,9.989010989,1,12
Evening,60.46,4.261538462,0,10,1,12
Midday,49.3,3.294871795,0,10,1,12
PM,57.6,3.102564103,0,10,1,12
AM,54.96666667,6.435897436,0,9.948717949,2,12
EarlyMorning,56.65714286,2.648351648,0,10,2,12
Evening,61.6,3.553846154,2.00E-05,10,2,12
Midday,54.33333333,7.192307692,0,10,2,12
PM,59.36666667,6.076923077,0,10,2,12
AM,56.36666667,1.717948718,0,10,3,12
EarlyMorning,58.84285714,3.153846154,0,10,3,12
Evening,69.42,5.369230769,0,9.969230769,3,12
Midday,58.7,2.474358974,0,10,3,12
PM,68,7.358974359,0,10,3,12
